Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K00001,0.264820101099328,0,NA,NA,0.122934232257907,0,0.13831457237508,0,NA,NA
K00002,0.215011942890793,0.315759966074276,0,0.20607469353068,9.76030699705479,29.6906126769944,10.9540962191847,16.7418297502089,7.87184110306061,10.9789956082031
K00003,153.24456502832,223.367270120049,105.600310606827,161.977535765099,176.844901923563,237.481110299217,286.170035783632,197.851130673375,336.730877487469,408.401864773793
K00004,0.0510970792274272,1.77134974828198,0.0869399473177669,0.845423516177517,5.04848132494612,4.38899743502446,1.45278495271764,3.2361439205975,3.87211754434233,3.41476610017438
K00005,92.050521313868,125.60167586408,54.7672610761404,130.015010011203,12.8337192088062,33.7918231988566,7.77118933706782,27.5422087746461,9.25048868714434,56.6819485461055
K00007,0.0704053926728164,0.502319341834164,0.142889658254763,0.0831094452034579,1.2239093390368,0.161516999593771,0.476001148822734,0.183539566118433,1.43307927712988,0.471160435149408
K00008,6.00255385894571,22.6990253447486,4.10354878916772,7.14563529409664,39.618860017074,54.6692955739657,48.2968406751198,41.458810537164,75.6549018633447,82.6602451333949
K00009,0.339571061030233,0.702081828250592,0.00682993568206675,1.13406878912264,3.39078291683335,1.76892156472226,1.37413139775003,1.10735063408667,0.735285923890379,1.30202648807776
K00010,6.44361965140318,13.9075499031392,7.6680589866448,6.5329720472998,46.9130315262567,82.9838580868208,44.9900116573712,80.617376741962,35.2046331412126,74.4631394357585
K00012,186.371013275981,286.06078858582,139.612346836397,201.18058018208,236.473565048988,404.659434109543,488.17107332891,296.103913697094,581.117723754679,614.881167054134
K00013,252.865780038231,354.924555168535,111.845695063729,362.825306082477,132.030321180187,166.667283540411,249.916827211282,148.785888869794,289.346830309638,334.100551024922
K00014,137.650184606825,198.314599675534,83.921465180164,147.14097170219,158.105310077198,278.691547980765,327.052262149421,201.324766771687,452.696575104401,444.229111946734
K00015,18.7627198181691,23.0517605139438,24.1737731490001,10.8128080086784,35.1175017231973,66.744839645641,82.337585949906,56.5032163510247,209.694709589621,145.685514444614
K00016,162.349679871773,164.645814241761,34.2486205689079,149.020948315025,22.8170522586383,12.3637646683053,2.00793766351359,17.0767994671351,8.00214539779223,11.1405375341553
K00018,2.33478191287395,12.962919565889,2.55022253090261,3.98712767932758,35.0754194260645,25.5597144049639,13.035152588321,16.4211965668745,17.7879417723712,27.3707243631784
K00019,42.5379902246232,33.5873014928384,54.1699695443604,22.215876564665,55.3573387227507,67.7514763584682,92.2482793886751,56.3301343337761,108.434402276135,98.1226746482525
K00020,216.032659036629,247.293597911838,112.415541336939,277.514179508032,165.126683155626,203.516608547243,167.969217912295,182.008033219797,238.886064306164,268.712064375543
K00021,1.37451477716945,4.71650713326393,2.37143215587505,0.958564398380105,4.7588140444017,6.05269469097541,4.55939407242898,4.03443290508294,3.5102418439877,4.58934100791046
K00023,82.9225257219206,91.3893064232887,82.3428408432282,126.273504495381,51.3715902036801,57.7202823994434,78.7033575997268,47.9949483289473,132.315454206566,120.533009795901
